,CustomerID,Year_Month,Amount
6195,17861,2011-11-01,360.65
6196,16628,2011-04-01,360.65
6197,15172,2011-07-01,360.54
6198,14092,2011-07-01,360.54
6199,13026,2011-09-01,360.48
6200,17937,2011-12-01,360.3
6201,17612,2011-05-01,360.29
6202,14395,2011-03-01,360.24
6203,17058,2011-09-01,360.23
6204,13141,2011-05-01,360.18
6205,16595,2011-10-01,360.16
6206,15719,2011-10-01,360.11
6207,14498,2011-08-01,360.09
6208,14415,2011-06-01,360.07
6209,17739,2010-12-01,360.06
6210,13134,2011-06-01,360.04
6211,14062,2011-06-01,360.03999999999996
6212,13298,2011-12-01,360.0
6213,14451,2011-05-01,360.0
6214,17659,2010-12-01,359.95
6215,14414,2011-09-01,359.9
6216,18229,2011-01-01,359.9
6217,18229,2011-02-01,359.8
6218,18228,2011-10-01,359.51
6219,16364,2011-11-01,359.49
6220,16466,2011-10-01,359.42
6221,16249,2011-10-01,359.3
6222,14335,2011-09-01,359.25
6223,16279,2011-06-01,359.08000000000004
6224,15089,2011-09-01,359.05
6225,13282,2011-11-01,359.04
6226,12463,2011-10-01,358.99
6227,16383,2011-09-01,358.90000000000003
6228,14129,2011-03-01,358.90000000000003
6229,15527,2011-01-01,358.9
6230,14745,2011-07-01,358.83
6231,17019,2010-12-01,358.82
6232,15120,2011-07-01,358.82
6233,12710,2011-09-01,358.66
6234,16232,2011-07-01,358.57
6235,17948,2011-07-01,358.56000000000006
6236,12952,2011-10-01,358.52
6237,15057,2011-03-01,358.5
6238,17302,2011-08-01,358.49
6239,16618,2011-05-01,358.46999999999997
6240,12637,2011-10-01,358.4
6241,17071,2011-07-01,358.4
6242,16823,2011-04-01,358.38
6243,17133,2011-04-01,358.25000000000006
6244,16229,2011-05-01,358.2
6245,14655,2011-11-01,358.15000000000003
6246,17029,2011-04-01,358.0
6247,15125,2011-11-01,358.0
6248,17029,2011-08-01,358.0
6249,13228,2011-09-01,358.0
6250,14477,2011-06-01,358.0
6251,12540,2011-06-01,357.99
6252,13976,2011-05-01,357.98
6253,16274,2010-12-01,357.95
6254,14643,2010-12-01,357.94
6255,14421,2011-10-01,357.93
6256,15618,2011-11-01,357.81
6257,18144,2011-08-01,357.8
6258,15867,2011-09-01,357.71
6259,14189,2011-05-01,357.7
6260,14282,2011-12-01,357.7
6261,14006,2011-04-01,357.65
6262,17001,2011-11-01,357.6
6263,13900,2011-03-01,357.58000000000004
6264,15681,2011-06-01,357.54
6265,13736,2011-03-01,357.53
6266,17419,2011-04-01,357.5
6267,12828,2011-12-01,357.40000000000003
6268,13831,2011-07-01,357.4
6269,18257,2011-05-01,357.4
6270,12726,2011-09-01,357.32
6271,12948,2011-05-01,357.3
6272,17722,2011-06-01,357.3
6273,16971,2011-11-01,357.21
6274,13534,2011-12-01,357.2
6275,14407,2011-03-01,357.18
6276,14766,2011-05-01,357.15000000000003
6277,16656,2011-03-01,357.12
6278,12383,2011-03-01,357.07
6279,13004,2010-12-01,357.01
6280,14645,2011-07-01,356.99
6281,15518,2011-05-01,356.92
6282,13875,2011-07-01,356.92
6283,14973,2011-07-01,356.89
6284,14441,2011-03-01,356.84000000000003
6285,14461,2011-07-01,356.84
6286,14071,2011-03-01,356.81
6287,13577,2011-04-01,356.75
6288,15281,2011-04-01,356.63
6289,17092,2011-09-01,356.6
6290,17644,2011-07-01,356.45
6291,15532,2010-12-01,356.35
6292,15078,2011-03-01,356.3
6293,16904,2011-11-01,356.18
6294,12928,2011-07-01,356.1
6295,12726,2011-06-01,356.03999999999996
6296,17519,2011-11-01,356.02
6297,15247,2011-08-01,356.0
6298,15854,2011-07-01,356.0
6299,17228,2010-12-01,355.95
6300,13028,2011-10-01,355.94
6301,17633,2011-09-01,355.89
6302,16747,2011-11-01,355.86
6303,17576,2011-04-01,355.77
6304,14606,2011-12-01,355.71
6305,14344,2010-12-01,355.65000000000003
6306,15977,2011-10-01,355.63
6307,16474,2011-07-01,355.57
6308,14537,2011-10-01,355.56
6309,12955,2011-07-01,355.53999999999996
6310,12617,2011-11-01,355.53
6311,15129,2011-02-01,355.40000000000003
6312,13090,2011-12-01,355.38
6313,17720,2011-08-01,355.21999999999997
6314,16531,2011-11-01,355.16
6315,15532,2011-11-01,355.14
6316,15674,2011-03-01,355.12
6317,15674,2011-04-01,355.12
6318,14534,2011-01-01,355.12
6319,18118,2011-09-01,355.07
6320,12989,2011-11-01,354.96000000000004
6321,12642,2011-11-01,354.85
6322,14408,2011-04-01,354.84000000000003
6323,17191,2011-06-01,354.82
6324,13642,2011-05-01,354.8
6325,15140,2011-04-01,354.78000000000003
6326,14209,2011-08-01,354.68
6327,16618,2011-03-01,354.65999999999997
6328,13165,2010-12-01,354.64
6329,14239,2011-05-01,354.61
6330,15544,2010-12-01,354.54
6331,14092,2011-12-01,354.46
6332,16369,2011-05-01,354.45
6333,13953,2011-08-01,354.36
6334,16393,2011-10-01,354.36
6335,15768,2011-04-01,354.34999999999997
6336,17596,2011-04-01,354.29
6337,15862,2010-12-01,354.23
6338,14629,2011-12-01,354.18
6339,17222,2011-10-01,354.15
6340,15870,2011-11-01,354.09000000000003
6341,18075,2011-11-01,353.98
6342,13870,2011-06-01,353.97
6343,12715,2011-08-01,353.86
6344,14401,2011-12-01,353.78
6345,16503,2011-01-01,353.7
6346,15793,2011-11-01,353.61
6347,17695,2011-06-01,353.6
6348,15687,2011-01-01,353.5
6349,13023,2011-10-01,353.5
6350,13210,2011-09-01,353.48
6351,14525,2011-03-01,353.45
6352,13343,2011-06-01,353.43
6353,17867,2011-07-01,353.43
6354,12678,2011-02-01,353.43
6355,16701,2011-03-01,353.3
6356,14804,2011-12-01,353.27
6357,15022,2011-10-01,353.23
6358,15555,2011-09-01,353.2
6359,17976,2010-12-01,353.19
6360,15199,2011-02-01,353.09999999999997
6361,12935,2011-07-01,353.09
6362,16225,2011-07-01,353.08
6363,15062,2011-05-01,353.06
6364,17290,2011-11-01,353.03
6365,13969,2011-07-01,353.02
6366,12553,2011-05-01,352.85
6367,13599,2010-12-01,352.84
6368,13804,2011-11-01,352.81
6369,18218,2011-05-01,352.7
6370,15678,2011-10-01,352.7
6371,17088,2011-09-01,352.62
6372,12994,2011-03-01,352.6
6373,14543,2011-05-01,352.54
6374,14320,2011-01-01,352.51
6375,17063,2011-06-01,352.5
6376,15380,2011-07-01,352.46000000000004
6377,14150,2011-11-01,352.46000000000004
6378,14334,2011-01-01,352.42
6379,15132,2011-08-01,352.36
6380,16628,2011-05-01,352.26
6381,16743,2011-11-01,352.23
6382,14810,2011-08-01,352.23
6383,16172,2011-06-01,351.97
6384,16474,2011-11-01,351.9
6385,17097,2011-08-01,351.89
6386,14554,2011-10-01,351.83
6387,14223,2011-07-01,351.69
6388,14410,2011-03-01,351.67
6389,12566,2011-09-01,351.65
6390,12839,2011-02-01,351.56
6391,15529,2011-11-01,351.54
6392,17047,2011-09-01,351.47
6393,18170,2011-08-01,351.3
6394,15789,2010-12-01,351.3
6395,16306,2011-02-01,351.21999999999997
6396,14092,2011-10-01,351.17
6397,14047,2011-12-01,351.15
6398,16103,2011-07-01,351.14
6399,13923,2011-10-01,351.13
6400,15900,2011-11-01,351.11
6401,14364,2011-08-01,351.1
6402,15561,2011-11-01,350.92
6403,13332,2011-11-01,350.9
6404,14684,2011-05-01,350.9
6405,14408,2011-03-01,350.8
6406,12647,2011-04-01,350.76
6407,13740,2011-04-01,350.75
6408,15708,2010-12-01,350.68
6409,15831,2011-10-01,350.65
6410,17512,2011-08-01,350.58
6411,12463,2011-04-01,350.57
6412,15453,2011-11-01,350.43
6413,15743,2011-11-01,350.41
6414,17314,2011-11-01,350.37
6415,16814,2011-02-01,350.3
6416,17682,2011-05-01,350.12
6417,16592,2011-05-01,350.08
6418,13108,2010-12-01,350.06
6419,16889,2011-05-01,350.06
6420,12415,2011-04-01,350.0
6421,12532,2011-11-01,349.83000000000004
6422,15117,2011-11-01,349.75
6423,13670,2011-09-01,349.7
6424,16764,2011-07-01,349.64
6425,13887,2011-05-01,349.55
6426,17590,2011-10-01,349.38
6427,18250,2011-02-01,349.27
6428,13221,2011-04-01,349.25
6429,13098,2011-03-01,349.2
6430,13576,2010-12-01,349.15
6431,15405,2011-06-01,349.1
6432,17576,2011-03-01,349.09
6433,14099,2011-08-01,349.02000000000004
6434,16904,2011-12-01,349.02
6435,13927,2011-09-01,348.99
6436,17679,2011-10-01,348.91
6437,13790,2011-12-01,348.8
6438,17377,2011-02-01,348.75
6439,15228,2011-06-01,348.59999999999997
6440,13078,2011-02-01,348.57000000000005
6441,18229,2011-04-01,348.4
6442,12723,2011-11-01,348.38
6443,17277,2011-04-01,348.33000000000004
6444,12596,2011-10-01,348.32
6445,13021,2011-05-01,348.3
6446,12520,2011-07-01,348.29
6447,15489,2011-05-01,348.26
6448,16159,2011-03-01,348.2
6449,13052,2011-05-01,348.15000000000003
6450,14779,2011-01-01,348.15
6451,16525,2011-08-01,348.0
6452,14209,2011-01-01,347.95
6453,16239,2011-06-01,347.9
6454,15974,2011-09-01,347.88
6455,15044,2011-09-01,347.85
6456,17085,2011-08-01,347.75
6457,14132,2011-09-01,347.74
6458,14748,2011-08-01,347.64
6459,17676,2011-12-01,347.6
6460,16364,2011-07-01,347.55
6461,14309,2011-04-01,347.49
6462,16592,2011-04-01,347.46999999999997
6463,12423,2011-03-01,347.35
6464,14715,2011-09-01,347.3
6465,14733,2011-05-01,347.26
6466,14462,2011-02-01,347.21999999999997
6467,17730,2011-04-01,347.17
6468,13799,2011-08-01,347.15999999999997
6469,16979,2011-02-01,347.15
6470,15719,2011-08-01,347.13
6471,16186,2011-05-01,347.12
6472,16011,2011-02-01,347.09000000000003
6473,14769,2010-12-01,347.01
6474,13062,2011-06-01,346.98
6475,14577,2010-12-01,346.90000000000003
6476,16954,2010-12-01,346.79999999999995
6477,15370,2011-10-01,346.79999999999995
6478,15045,2011-07-01,346.76
6479,15044,2011-03-01,346.7
6480,12395,2011-10-01,346.68
6481,16980,2011-03-01,346.6
6482,13168,2011-11-01,346.53000000000003
6483,17618,2011-04-01,346.5
6484,15172,2011-04-01,346.4
6485,15220,2011-05-01,346.4
6486,12849,2011-11-01,346.39
6487,17105,2011-07-01,346.38
6488,16842,2011-07-01,346.38
6489,17504,2011-02-01,346.28
6490,13468,2011-11-01,346.26
6491,13319,2011-08-01,346.2
6492,15881,2011-01-01,346.14
6493,17293,2010-12-01,346.14
6494,16423,2011-11-01,346.12
6495,15400,2011-03-01,346.1
6496,13784,2011-05-01,346.08
6497,17410,2011-11-01,346.02
6498,17451,2011-08-01,346.01
6499,17162,2011-06-01,345.96999999999997
6500,15449,2011-03-01,345.92
6501,13525,2011-11-01,345.9
6502,17646,2011-03-01,345.85
6503,17211,2011-03-01,345.82000000000005
6504,13091,2011-11-01,345.82
6505,15078,2011-06-01,345.7
6506,15681,2011-03-01,345.68
6507,17428,2011-07-01,345.65
6508,15373,2011-12-01,345.53000000000003
6509,17932,2011-06-01,345.5
6510,14477,2011-11-01,345.4
6511,16161,2011-04-01,345.35
6512,17123,2011-07-01,345.29999999999995
6513,14691,2011-11-01,345.26
6514,13969,2011-01-01,345.24
6515,12600,2011-07-01,345.23
6516,15260,2011-07-01,345.14
6517,17728,2011-09-01,345.03000000000003
6518,15453,2011-06-01,345.03000000000003
6519,18065,2010-12-01,345.02
6520,13774,2011-09-01,345.0
6521,12500,2011-01-01,344.94
6522,15241,2011-10-01,344.92
6523,14633,2011-03-01,344.90000000000003
6524,12535,2011-09-01,344.9
6525,15587,2010-12-01,344.88
6526,15587,2011-09-01,344.88
6527,13055,2011-05-01,344.86
6528,14653,2011-01-01,344.81
6529,13282,2011-05-01,344.70000000000005
6530,17530,2011-02-01,344.69
6531,15306,2011-07-01,344.62
6532,12947,2011-06-01,344.42
6533,15498,2011-04-01,344.40000000000003
6534,12910,2011-07-01,344.4
6535,15660,2011-11-01,344.36
6536,16734,2011-10-01,344.35
6537,16978,2011-09-01,344.33
6538,13884,2011-09-01,344.25
6539,13126,2011-10-01,344.22
6540,13263,2011-12-01,344.2
6541,14138,2011-12-01,344.17
6542,17569,2011-01-01,344.14
6543,17612,2011-09-01,344.07
6544,16979,2011-10-01,343.94
6545,14834,2011-10-01,343.94
6546,16431,2011-02-01,343.93
6547,15796,2011-02-01,343.92
6548,14221,2011-10-01,343.90999999999997
6549,18158,2011-09-01,343.8
6550,12935,2011-12-01,343.78
6551,12820,2011-10-01,343.76
6552,17696,2011-06-01,343.75
6553,15730,2011-10-01,343.66
6554,15047,2011-03-01,343.62
6555,15520,2011-12-01,343.5
6556,12697,2011-07-01,343.40999999999997
6557,15489,2011-11-01,343.38
6558,13557,2011-11-01,343.38
6559,15880,2010-12-01,343.28000000000003
6560,17692,2010-12-01,343.26
6561,14284,2011-11-01,343.15
6562,13430,2011-11-01,343.14
6563,13050,2011-05-01,343.08
6564,13875,2011-03-01,343.03000000000003
6565,14880,2011-09-01,342.92
6566,12721,2011-09-01,342.90000000000003
6567,15444,2011-10-01,342.9
6568,16293,2011-11-01,342.83000000000004
6569,17201,2011-10-01,342.63
6570,15916,2011-01-01,342.61
6571,17495,2011-11-01,342.59000000000003
6572,15227,2011-11-01,342.58
6573,16572,2011-03-01,342.58
6574,14057,2011-05-01,342.46
6575,15719,2011-06-01,342.15000000000003
6576,17863,2011-09-01,342.02
6577,14235,2011-09-01,342.0
6578,17453,2011-10-01,341.99999999999994
6579,14769,2011-12-01,341.96999999999997
6580,17252,2011-06-01,341.96
6581,13571,2011-10-01,341.91
6582,17235,2010-12-01,341.9
6583,13510,2011-12-01,341.86
6584,16670,2011-10-01,341.78
6585,13799,2011-02-01,341.7
6586,16826,2011-10-01,341.7
6587,14618,2011-11-01,341.64
6588,13148,2011-04-01,341.58
6589,15027,2011-04-01,341.4
6590,13347,2011-09-01,341.36
6591,14276,2011-02-01,341.2
6592,12624,2011-08-01,341.19
6593,13880,2011-07-01,341.19
6594,14745,2011-06-01,341.07
6595,16945,2011-10-01,341.02
6596,12594,2011-01-01,341.0
6597,15287,2011-09-01,340.98
6598,13069,2011-01-01,340.94
6599,16996,2011-08-01,340.90000000000003
6600,13591,2011-10-01,340.9
6601,12519,2011-10-01,340.84
6602,18151,2011-07-01,340.8
6603,14550,2011-10-01,340.79
6604,13265,2011-06-01,340.78000000000003
6605,16686,2011-02-01,340.77
6606,16511,2011-03-01,340.75
6607,16633,2011-09-01,340.74
6608,15410,2011-08-01,340.74
6609,13875,2011-02-01,340.65
6610,14441,2011-09-01,340.56
6611,17507,2011-02-01,340.56
6612,15750,2010-12-01,340.52
6613,15648,2011-05-01,340.5
6614,17503,2011-11-01,340.43
6615,15750,2011-12-01,340.39
6616,14628,2011-09-01,340.38
6617,14395,2011-06-01,340.28000000000003
6618,14515,2011-06-01,340.25
6619,16985,2011-01-01,340.24
6620,13004,2011-09-01,340.21
6621,13831,2011-09-01,340.2
6622,18044,2011-11-01,340.2
6623,15115,2011-11-01,340.11
6624,17457,2011-08-01,340.06
6625,16456,2011-04-01,339.93
6626,14180,2011-11-01,339.9
6627,16172,2011-09-01,339.86
6628,16150,2011-09-01,339.83
6629,14047,2011-05-01,339.7
6630,16782,2011-01-01,339.6
6631,13737,2011-05-01,339.59999999999997
6632,14593,2011-05-01,339.59
6633,13104,2011-12-01,339.48
6634,17629,2011-12-01,339.45
6635,13742,2011-11-01,339.4
6636,14243,2011-02-01,339.4
6637,13050,2011-07-01,339.38
6638,15932,2011-03-01,339.34
6639,14855,2011-08-01,339.3
6640,16545,2011-06-01,339.3
6641,13426,2011-04-01,339.2
6642,13113,2011-12-01,339.2
6643,12518,2011-12-01,339.14
6644,16169,2011-12-01,339.02000000000004
6645,12783,2011-09-01,339.02
6646,15392,2010-12-01,338.98
6647,17697,2011-04-01,338.95
6648,17637,2011-08-01,338.95
6649,15384,2011-06-01,338.84
6650,17839,2011-10-01,338.8
6651,16183,2011-10-01,338.71000000000004
6652,16904,2010-12-01,338.70000000000005
6653,16863,2011-11-01,338.55
6654,16503,2011-08-01,338.54
6655,16933,2011-12-01,338.5
6656,17449,2011-03-01,338.34
6657,12828,2011-08-01,338.2
6658,13534,2011-08-01,338.2
6659,17521,2011-10-01,338.19
6660,16083,2010-12-01,337.98
6661,14769,2011-07-01,337.93
6662,14163,2011-05-01,337.92
6663,12463,2011-06-01,337.84000000000003
6664,13318,2011-12-01,337.8
6665,15652,2011-09-01,337.74
6666,17725,2011-03-01,337.71000000000004
6667,14868,2011-09-01,337.70000000000005
6668,14970,2011-01-01,337.5
6669,14970,2011-07-01,337.5
6670,13538,2011-03-01,337.5
6671,15942,2011-07-01,337.44
6672,12524,2011-01-01,337.39
6673,16145,2011-04-01,337.36
6674,14409,2011-01-01,337.3
6675,15220,2011-08-01,337.24
6676,12779,2011-02-01,337.2
6677,15240,2011-09-01,337.17
6678,15643,2011-03-01,337.1
6679,12701,2011-04-01,337.08
6680,17973,2011-10-01,337.04
6681,14226,2011-11-01,337.02000000000004
6682,13426,2010-12-01,336.98
6683,13113,2011-11-01,336.96
6684,16105,2011-04-01,336.96
6685,15315,2011-10-01,336.96
6686,16700,2010-12-01,336.94
6687,15356,2011-09-01,336.82
6688,13842,2011-07-01,336.8
6689,12662,2011-02-01,336.70000000000005
6690,13265,2011-09-01,336.64
6691,17220,2011-08-01,336.52
6692,17914,2011-12-01,336.43
6693,13023,2011-08-01,336.40000000000003
6694,15619,2011-11-01,336.40000000000003
6695,14188,2011-11-01,336.40000000000003
6696,15719,2011-04-01,336.38
6697,13430,2011-09-01,336.31
6698,13784,2011-08-01,336.24
6699,14954,2011-11-01,336.17
6700,12412,2011-09-01,336.14
6701,14447,2011-05-01,336.03000000000003
6702,15921,2011-06-01,336.03000000000003
6703,16553,2011-02-01,336.0
6704,14643,2011-06-01,335.87
6705,18077,2011-11-01,335.86
6706,18276,2011-10-01,335.86
6707,13330,2011-01-01,335.82
6708,15568,2011-12-01,335.77
6709,13999,2011-05-01,335.64
6710,14341,2011-01-01,335.63
6711,14572,2011-01-01,335.63
6712,14196,2011-08-01,335.52
6713,17630,2011-04-01,335.5
6714,17370,2011-09-01,335.48
6715,17491,2011-07-01,335.45
6716,15785,2011-07-01,335.43
6717,17702,2011-06-01,335.33
6718,16063,2011-03-01,335.32
6719,17519,2010-12-01,335.3
6720,16626,2011-08-01,335.3
6721,14334,2011-08-01,335.28
6722,16539,2011-12-01,335.2
6723,15752,2011-08-01,335.2
6724,14388,2011-08-01,335.15
6725,13908,2011-05-01,335.11
6726,14732,2011-07-01,335.09999999999997
6727,15194,2011-04-01,335.07
6728,16185,2011-04-01,335.0
6729,16361,2011-09-01,334.94
6730,12489,2011-01-01,334.93
6731,15376,2011-08-01,334.85
6732,16905,2011-12-01,334.7
6733,16134,2011-11-01,334.56
6734,14223,2011-09-01,334.54
6735,14988,2011-05-01,334.54
6736,15466,2011-09-01,334.53
6737,14188,2011-09-01,334.5
6738,15290,2011-01-01,334.5
6739,12350,2011-02-01,334.4
6740,14869,2011-12-01,334.39
6741,13999,2011-08-01,334.34
6742,14472,2011-01-01,334.26
6743,16309,2011-04-01,334.2
6744,14778,2011-02-01,334.05
6745,12928,2011-10-01,334.0
6746,17725,2011-09-01,333.96
6747,13266,2011-08-01,333.93
6748,15738,2011-02-01,333.92
6749,12423,2011-05-01,333.82
6750,13216,2011-03-01,333.74
6751,13269,2011-12-01,333.68
6752,14481,2011-06-01,333.65
6753,12628,2011-10-01,333.64
6754,15244,2011-10-01,333.63
6755,15530,2011-11-01,333.62
6756,14667,2011-02-01,333.6
6757,13611,2011-06-01,333.57
6758,16458,2011-09-01,333.56
6759,13727,2011-11-01,333.48
6760,13971,2011-02-01,333.48
6761,15203,2011-08-01,333.44
6762,18178,2011-02-01,333.3
6763,13468,2011-07-01,333.22
6764,17001,2011-03-01,333.2
6765,15133,2011-02-01,333.2
6766,16875,2011-07-01,333.11
6767,18075,2011-01-01,333.08000000000004
6768,16625,2011-03-01,333.08
6769,15951,2011-12-01,333.05
6770,13668,2011-12-01,333.02
6771,13811,2011-06-01,333.0
6772,13035,2011-03-01,333.0
6773,17419,2011-02-01,333.0
6774,14709,2011-06-01,332.9
6775,13158,2011-09-01,332.89
6776,14780,2011-09-01,332.8
6777,15095,2011-08-01,332.78
6778,17644,2011-12-01,332.76
6779,14902,2011-11-01,332.66
6780,13777,2011-01-01,332.64
6781,13018,2011-03-01,332.6
6782,15274,2011-12-01,332.58000000000004
6783,13350,2011-11-01,332.55
6784,16850,2011-01-01,332.41
6785,14466,2011-03-01,332.4
6786,16637,2011-10-01,332.38
6787,16803,2011-10-01,332.3
6788,16020,2011-11-01,332.21
6789,16560,2010-12-01,332.18
6790,16407,2011-11-01,332.16999999999996
6791,16966,2011-06-01,332.16
6792,16523,2011-10-01,332.1
6793,13576,2011-08-01,332.04
6794,14128,2011-10-01,331.96
6795,16177,2011-10-01,331.95
6796,17519,2011-07-01,331.90000000000003
6797,13599,2011-04-01,331.81
6798,15364,2011-03-01,331.80000000000007
6799,12395,2011-05-01,331.79
6800,16249,2011-07-01,331.74
6801,13971,2011-05-01,331.7
6802,15841,2011-01-01,331.6
6803,14628,2011-04-01,331.58000000000004
6804,14057,2011-09-01,331.56
6805,12490,2011-05-01,331.5
6806,16145,2011-06-01,331.44
6807,17457,2011-02-01,331.26
6808,16030,2011-02-01,331.24
6809,17442,2011-09-01,331.24
6810,15210,2011-04-01,331.18
6811,13102,2011-09-01,331.14
6812,14020,2011-09-01,331.14
6813,13963,2011-01-01,331.09
6814,14735,2011-06-01,331.0
6815,15201,2011-08-01,330.99
6816,17360,2011-06-01,330.95
6817,16996,2011-04-01,330.94
6818,17862,2011-01-01,330.9
6819,13706,2011-02-01,330.79
6820,17041,2011-11-01,330.68
6821,13477,2011-05-01,330.63
6822,13750,2011-10-01,330.63
6823,16062,2011-04-01,330.62
6824,14621,2011-06-01,330.61
6825,13429,2011-09-01,330.6
6826,13983,2011-01-01,330.58
6827,14422,2011-11-01,330.55
6828,12957,2011-03-01,330.51
6829,17134,2011-03-01,330.5
6830,12839,2011-08-01,330.44
6831,18225,2011-12-01,330.28000000000003
6832,17049,2011-08-01,330.28
6833,13576,2011-03-01,330.24
6834,17419,2011-01-01,330.2
6835,13012,2011-05-01,330.12
6836,15130,2011-06-01,330.11
6837,15797,2011-05-01,330.0
6838,14191,2011-10-01,329.97
6839,14321,2011-09-01,329.94
6840,14383,2011-11-01,329.88
6841,12953,2011-11-01,329.85
6842,15998,2011-06-01,329.84
6843,15111,2011-11-01,329.68
6844,17183,2011-08-01,329.67
6845,15738,2010-12-01,329.65000000000003
6846,17866,2011-07-01,329.65
6847,14702,2011-12-01,329.58
6848,13239,2011-03-01,329.56
6849,12704,2011-06-01,329.56
6850,14188,2011-07-01,329.46000000000004
6851,13267,2011-05-01,329.45
6852,16871,2011-09-01,329.44
6853,13652,2011-03-01,329.44
6854,15394,2011-11-01,329.4
6855,13292,2011-11-01,329.37
6856,13983,2010-12-01,329.36
6857,17154,2011-09-01,329.34
6858,17061,2011-07-01,329.30000000000007
6859,15153,2011-11-01,329.25
6860,16676,2011-04-01,329.24
6861,12583,2011-07-01,329.24
6862,15059,2011-10-01,329.12
6863,13549,2011-05-01,329.05
6864,15804,2011-12-01,329.05
6865,16139,2011-11-01,329.04
6866,15152,2011-09-01,329.02
6867,17757,2011-05-01,329.02
6868,17059,2011-05-01,329.01
6869,12909,2011-09-01,328.98
6870,14309,2011-11-01,328.96000000000004
6871,12994,2011-12-01,328.95
6872,14409,2010-12-01,328.80000000000007
6873,14012,2011-03-01,328.8
6874,13630,2011-06-01,328.62
6875,14543,2011-11-01,328.58000000000004
6876,15373,2011-06-01,328.55
6877,15046,2011-04-01,328.55
6878,15485,2011-01-01,328.54
6879,17790,2011-10-01,328.53000000000003
6880,13835,2011-05-01,328.45
6881,12720,2011-08-01,328.44
6882,14243,2011-01-01,328.4
6883,16426,2011-03-01,328.37
6884,15213,2011-01-01,328.35
6885,13491,2011-01-01,328.34000000000003
6886,14747,2011-04-01,328.2
6887,14206,2011-04-01,328.15999999999997
6888,15246,2011-04-01,328.15000000000003
6889,14233,2011-05-01,328.15000000000003
6890,16318,2011-11-01,328.15
6891,13004,2011-08-01,328.07
6892,15314,2011-05-01,327.97
6893,17434,2011-10-01,327.93
6894,13862,2011-08-01,327.93
6895,16621,2011-05-01,327.85
6896,17516,2011-02-01,327.83
6897,14758,2011-04-01,327.71999999999997
6898,14024,2011-08-01,327.7
6899,16700,2011-09-01,327.67
6900,14092,2011-05-01,327.66
6901,13681,2011-10-01,327.62
6902,14901,2011-11-01,327.46
6903,14116,2011-10-01,327.45
6904,17491,2010-12-01,327.40000000000003
6905,17293,2011-11-01,327.3
6906,16366,2011-11-01,327.3
6907,14870,2011-03-01,327.25
6908,16725,2010-12-01,327.2
6909,17164,2011-07-01,327.2
6910,15738,2011-08-01,327.15
6911,16607,2011-05-01,327.0
6912,15643,2011-06-01,326.90000000000003
6913,13037,2011-05-01,326.9
6914,17442,2011-11-01,326.87
6915,14321,2011-01-01,326.82
6916,15449,2011-11-01,326.82
6917,14388,2011-07-01,326.77
6918,15983,2011-11-01,326.75
6919,16678,2011-08-01,326.75
6920,18180,2011-10-01,326.66
6921,15140,2011-05-01,326.52
6922,17685,2011-03-01,326.5
6923,12395,2011-03-01,326.5
6924,15392,2011-09-01,326.48
6925,13208,2011-05-01,326.48
6926,15028,2011-10-01,326.46
6927,13500,2011-08-01,326.4
6928,17937,2011-11-01,326.4
6929,17715,2011-05-01,326.4
6930,14045,2010-12-01,326.4
6931,17858,2011-02-01,326.4
6932,13777,2011-04-01,326.4
6933,17870,2010-12-01,326.4
6934,17616,2010-12-01,326.4
6935,14548,2011-01-01,326.4
6936,14548,2011-07-01,326.4
6937,17954,2011-02-01,326.39
6938,17975,2011-02-01,326.36
6939,13982,2011-06-01,326.34
6940,17371,2011-11-01,326.26
6941,16071,2011-10-01,326.24
6942,13777,2011-08-01,326.22
6943,17664,2011-05-01,326.19
6944,14534,2011-03-01,326.15
6945,12609,2011-09-01,326.12
6946,17591,2011-03-01,326.04
6947,17017,2011-10-01,326.03999999999996
6948,15867,2011-08-01,326.01
6949,15363,2010-12-01,326.0
6950,15581,2010-12-01,325.96
6951,16830,2011-11-01,325.91
6952,16205,2011-11-01,325.88
6953,15796,2011-08-01,325.8
6954,14315,2011-06-01,325.8
6955,16520,2010-12-01,325.76
6956,14850,2011-02-01,325.75
6957,12925,2011-12-01,325.74
6958,16938,2011-12-01,325.63
6959,17073,2011-10-01,325.53
6960,16145,2011-08-01,325.51
6961,12594,2011-03-01,325.5
6962,16076,2011-07-01,325.46999999999997
6963,14110,2011-12-01,325.44
6964,13750,2011-01-01,325.44
6965,13750,2011-07-01,325.44
6966,15829,2011-07-01,325.44
6967,16919,2011-06-01,325.36
6968,14291,2011-08-01,325.32
6969,15944,2011-03-01,325.1
6970,14901,2011-08-01,325.07
6971,17730,2011-11-01,325.01
6972,12790,2011-05-01,324.92
6973,13131,2011-06-01,324.9
6974,12518,2011-08-01,324.83
6975,18170,2011-11-01,324.8
6976,13801,2011-10-01,324.8
6977,15140,2011-09-01,324.74
6978,15544,2011-08-01,324.72
6979,15133,2011-03-01,324.70000000000005
6980,17884,2010-12-01,324.62
6981,16293,2011-09-01,324.59
6982,17811,2011-12-01,324.58
6983,15597,2011-11-01,324.57
6984,15133,2011-08-01,324.52
6985,16693,2011-10-01,324.45
6986,16170,2011-10-01,324.39
6987,16685,2011-10-01,324.24
6988,14688,2011-07-01,324.22
6989,18177,2011-07-01,324.17
6990,16584,2011-09-01,324.14
6991,15532,2011-07-01,324.1
6992,15722,2011-02-01,324.05
